주차장명,유무료구분명,야간무료개방여부명,"토요일 유,무료 구분명","공휴일 유,무료 구분명",위도,경도,주소
남대문시장3번게이트 이륜자동차주차장(시),무료,야간 미개방,유료,유료,37.56098007,126.9783264,중구
서울스퀘어빌딩앞 이륜차 전용주차장(시),무료,야간 미개방,유료,유료,37.55509421,126.9732323,중구
남대문시장2번게이트앞 이륜자동차주차장(시),무료,야간 미개방,유료,유료,37.56079537,126.9774744,중구
남산케이블카 공영주차장(시),유료,야간 미개방,무료,무료,37.55586564,126.9838365,중구
마른내길 공영주차장(시),유료,야간 미개방,무료,유료,37.56439659,126.9936396,중구
남산파출소 공영주차장(시),유료,야간 미개방,무료,유료,37.55493529,126.9817913,중구
남대문피혁상가 남측 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.5592409,126.9737273,중구
남산공원 소파로 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.55553088,126.9801437,중구
청계8가 공영주차장(시),유료,야간 미개방,무료,유료,37.56978901,127.0166194,중구
청계3(동호로) 공영주차장(시),유료,야간 미개방,무료,유료,37.56916478,127.0019567,중구
뉴국제호텔 앞 노상 공영주차장(구),유료,야간 미개방,무료,유료,37.56817304,126.9778291,중구
소파로케이블카앞 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.55519966,126.9837428,중구
중앙우체국옆 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.56198491,126.9817059,중구
중곡복개천 공영주차장(B)(구),유료,야간 미개방,무료,유료,37.56007709,127.0862048,광진구
중곡복개천 공영주차장(구),유료,야간 미개방,무료,유료,37.56098861,127.0849432,광진구
신성시장길공영노상주차장(구),유료,야간 미개방,무료,유료,37.55761173,127.0896047,광진구
송림 기사식당길 공영주차장(구),유료,야간 미개방,무료,유료,37.5355631,127.0765415,광진구
천호2동제2(구),유료,야간 미개방,무료,무료,37.5648608,127.1740332,강동구
공유) 주양쇼핑옆 주차장(구),유료,야간 미개방,무료,무료,37.55284885,127.152992,강동구
공유) 주양쇼핑앞 주차장(구),유료,야간 미개방,무료,무료,37.55180663,127.1553681,강동구
공유) 15-가600구간(구),유료,야간 미개방,무료,무료,37.53052853,127.123753,강동구
주양쇼핑앞(구),유료,야간 미개방,무료,무료,37.55177926,127.1542519,강동구
주양쇼핑옆(구),유료,야간 미개방,무료,무료,37.55297735,127.1531727,강동구
덕성엔앰피(구),유료,야간 미개방,유료,유료,37.47281942,126.8845525,금천구
두산공원A~B(구),유료,야간 미개방,유료,유료,37.4732657,126.8940319,금천구
BYC(구),유료,야간 미개방,유료,유료,37.47779248,126.8828349,금천구
아톰(구),유료,야간 미개방,유료,유료,37.47137156,126.8827591,금천구
요업기술원-LG전자뒤(구),유료,야간 미개방,유료,유료,37.47294548,126.8881908,금천구
가산중앞(구),유료,야간 미개방,유료,유료,37.46907517,126.8949346,금천구
삼환아파트(구),유료,야간 미개방,유료,유료,37.46482966,126.8916081,금천구
신천지(구),유료,야간 미개방,유료,유료,37.47243744,126.8974361,금천구
가산중뒤(구),유료,야간 미개방,유료,유료,37.46845073,126.8939326,금천구
기륭전자(구),유료,야간 미개방,유료,유료,37.47393856,126.8876902,금천구
범일운수~신세계물류센터(구),유료,야간 미개방,유료,유료,37.46943489,126.8893451,금천구
만승뒤(협동봉제조합)(구),유료,야간 미개방,무료,무료,37.47901123,126.88859,금천구
웅진코웨이~sk트윈타워(구),유료,야간 미개방,유료,유료,37.47544337,126.8837219,금천구
가산디지털환승(구),유료,야간 미개방,유료,유료,37.48505498,126.8812526,금천구
우리은행(구),유료,야간 미개방,무료,무료,37.47681028,126.8903992,금천구
세일철강~LG전자연구소(구),유료,야간 미개방,유료,유료,37.46977987,126.8863702,금천구
LG텔레콤(구),유료,야간 미개방,무료,무료,37.47500008,126.8876027,금천구
SJ테크노빌(구),유료,야간 미개방,무료,무료,37.47774161,126.8845407,금천구
국도화학(구),유료,야간 미개방,유료,유료,37.47344338,126.8819982,금천구
공유) 가산동 01-51구역(구),유료,야간 미개방,무료,무료,37.48336059,126.8844719,금천구
반포복개천 노상공영주차장(구),유료,야간 미개방,무료,유료,37.50434412,127.010078,서초구
사조냉장-무등실업(구),유료,야간 미개방,유료,유료,37.47155753,126.8916925,금천구
서부간선도로(구),유료,야간 미개방,유료,유료,37.47212446,126.8817568,금천구
방배복개도로 제2지역 노상공영주차장(구),유료,야간 미개방,무료,유료,37.4829881,126.982596,서초구
방배중앙로 노상공영주차장(구),유료,야간 미개방,무료,유료,37.49303286,126.9864506,서초구
방배복개도로 제1지역 노상공영주차장(구),유료,야간 미개방,무료,유료,37.48079749,126.9824271,서초구
공유) 3-66(구),유료,야간 미개방,무료,무료,37.48859634,127.0074291,서초구
마장동거주자우선주차장(구),유료,야간 미개방,무료,유료,37.56518228,127.0407509,성동구
뚝도시장(구),유료,야간 미개방,무료,유료,37.53784492,127.0543837,성동구
거주자우선주차장(구),유료,야간 미개방,무료,유료,37.56963211,127.0398491,성동구
마장축산물시장 남문(구),유료,야간 미개방,무료,유료,37.56633658,127.0391278,성동구
마장축산물시장 현대아파트 앞 노상공영주차(구),유료,야간 미개방,무료,유료,37.57051381,127.0424355,성동구
용답동거주자우선주차장(구),유료,야간 미개방,무료,유료,37.56152792,127.0587909,성동구
성수역 3번출구 앞(구),유료,야간 미개방,무료,유료,37.54283917,127.0565972,성동구
장한평자동차시장 노상공영주차장(구),유료,야간 미개방,무료,유료,37.56101919,127.0591572,성동구
KT성수분국 앞(구),유료,야간 미개방,무료,유료,37.54658895,127.0625291,성동구
신정13동 복개(구),유료,야간 미개방,무료,유료,37.51900579,126.8540443,양천구
파리공원(구),유료,야간 미개방,무료,유료,37.53392291,126.8764044,양천구
신정4동길(구),유료,야간 미개방,무료,유료,37.52670873,126.8603414,양천구
신월1동저지복개2구역(구),유료,야간 미개방,무료,유료,37.53473991,126.8347528,양천구
청계8가(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.57013219,127.0278747,성동구
현대41타워앞(구),유료,야간 미개방,무료,무료,37.52773408,126.8757575,양천구
양천경찰서(구),유료,야간 미개방,무료,유료,37.5166895,126.8651404,양천구
신월5동복개주차장(구),유료,야간 미개방,무료,유료,37.53620689,126.8291087,양천구
한전뒷길(구),유료,야간 미개방,무료,유료,37.51962889,126.869152,양천구
양천공원옆(구),유료,야간 미개방,무료,유료,37.5189765,126.8685486,양천구
양천구청(구),유료,야간 미개방,무료,유료,37.51731739,126.8670856,양천구
법안정사(구),유료,야간 미개방,무료,유료,37.53577941,126.8776006,양천구
세우빌딩앞 노상주차장(구),유료,야간 미개방,무료,유료,37.53048629,126.9260802,영등포구
KBS별관뒤 노상주차장(구),유료,야간 미개방,무료,유료,37.51926703,126.9291124,영등포구
미래에셋빌딩 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.51951376,126.9277553,영등포구
도림고가 노상주차장(구),유료,야간 미개방,무료,무료,37.51222329,126.8977107,영등포구
교보생명옆 노상주차장(구),유료,야간 미개방,무료,무료,37.52139856,126.8925827,영등포구
교보생명 앞 노상주차장(구),유료,야간 미개방,무료,무료,37.52092359,126.8918206,영등포구
문래동주민센터 앞 노상주차장(구),유료,야간 미개방,무료,무료,37.5168484,126.9000469,영등포구
동문굿모닝탑 옆(구),유료,야간 미개방,무료,유료,37.51497059,126.8612065,양천구
산업은행앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52720919,126.9196908,영등포구
MBC방송국뒤 노상주차장(구),유료,야간 미개방,무료,유료,37.52371275,126.9310771,영등포구
KBS본관 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52596815,126.9174893,영등포구
국민일보사옥앞 노상주차장(구),유료,야간 미개방,무료,유료,37.5296019,126.9248362,영등포구
성애병원 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.51164449,126.9233228,영등포구
한국거래소앞 노상주차장(구),유료,야간 미개방,무료,유료,37.5221127,126.927843,영등포구
당산고가 밑 이륜차 전용주차장(구),무료,야간 미개방,유료,유료,37.53329412,126.901493,영등포구
여의도공원앞3 노상주차장(구),유료,야간 미개방,무료,유료,37.52810072,126.9241029,영등포구
삼환아파트 앞 노상주차장(구),유료,야간 미개방,무료,무료,37.51424652,126.8895531,영등포구
영등포역 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.51631984,126.9068882,영등포구
진주아파트 옆 노상주차장(구),유료,야간 미개방,무료,유료,37.51794489,126.9337966,영등포구
대신시장 노상주차장(구),유료,야간 미개방,무료,무료,37.51139346,126.9177846,영등포구
호성빌딩 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52018689,126.9290714,영등포구
중소기업중앙회 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52871673,126.9221214,영등포구
문래1동 공영주차장(시),유료,야간 미개방,무료,유료,37.51351439,126.8969428,영등포구
영등포로터리 공영주차장(시),유료,야간 미개방,무료,유료,37.5180165,126.9113583,영등포구
여의도백화점 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52097118,126.9273252,영등포구
경호빌딩앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52371925,126.9258851,영등포구
가든예식장 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52000861,126.928245,영등포구
KBS연구관앞 노상주차장(구),유료,야간 미개방,무료,유료,37.5269123,126.9153996,영등포구
KBS별관옆 노상주차장(구),유료,야간 미개방,무료,유료,37.51920439,126.9300663,영등포구
국민은행앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52845342,126.9191569,영등포구
중마루공원앞 노상주차장(구),유료,야간 미개방,무료,유료,37.51980582,126.9109093,영등포구
양남사거리 앞 노상주차장(구),유료,야간 미개방,무료,무료,37.52241801,126.8915761,영등포구
영등포중앙시장 노상주차장(구),유료,야간 미개방,무료,무료,37.52229912,126.9084773,영등포구
한진해운 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52319835,126.925076,영등포구
벽산디지털밸리앞 노상주차장(구),유료,야간 미개방,무료,무료,37.51461144,126.8862456,영등포구
한강쇼핑(구),유료,야간 미개방,무료,유료,37.52071905,126.9711725,용산구
삼각지역(구),유료,야간 미개방,무료,유료,37.5346999,126.9737539,용산구
공유) 당산1동거주자우선주차장(구),유료,야간 미개방,무료,무료,37.52611063,126.8990363,영등포구
경남아파트 앞 노상주차장(구),유료,야간 미개방,무료,무료,37.52456958,126.9020972,영등포구
이촌로54길(구),유료,야간 미개방,무료,유료,37.5201708,126.967087,용산구
장충단로(한남광장) 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.54735334,127.0026562,용산구
양평동(동) 공영주차장(시),유료,야간 미개방,무료,유료,37.53969074,126.8902226,영등포구
여의도공원앞2 노상주차장(구),유료,야간 미개방,무료,유료,37.52643639,126.9214229,영등포구
신흥증권앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52384992,126.9271531,영등포구
홍우빌딩 앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52069427,126.9307599,영등포구
경도상가앞 노상주차장(구),유료,야간 미개방,무료,유료,37.5195916,126.9308645,영등포구
상봉복개(구),유료,야간 미개방,무료,유료,37.59518208,127.0889504,중랑구
묵중안공영주차장(구),유료,야간 미개방,무료,무료,37.60812804,127.076841,중랑구
중화동(구),유료,야간 미개방,무료,유료,37.59433523,127.0723101,중랑구
우림시장공영주차장(구),유료,야간 미개방,무료,유료,37.59900122,127.09933,중랑구
나들목공영주차장(구),유료,야간 미개방,무료,무료,37.59750466,127.0764728,중랑구
동부갯 공영주차장(구),유료,야간 미개방,무료,유료,37.59947535,127.0957675,중랑구
매화공영주차장(구),유료,야간 미개방,무료,유료,37.59391626,127.0902639,중랑구
맛솜씨공영주차장(구),유료,야간 미개방,무료,유료,37.59791674,127.0940897,중랑구
주막거리공영주차장(구),유료,야간 미개방,무료,유료,37.59370123,127.0785778,중랑구
여의서로 공영주차장(시),유료,야간 미개방,무료,유료,37.53359901,126.9131677,영등포구
태양빌딩앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52049732,126.9299704,영등포구
대림역 공영주차장(시),유료,야간 미개방,무료,무료,37.49261984,126.8955647,영등포구
동아빌딩앞 노상주차장(구),유료,야간 미개방,무료,유료,37.52924305,126.9204543,영등포구
렉싱턴호텔뒤 노상주차장(구),유료,야간 미개방,무료,유료,37.52926297,126.9221508,영등포구
롯데캐슬앞 노상주차장(구),유료,야간 미개방,무료,유료,37.5203156,126.9269519,영등포구
연희사러가쇼핑센터앞(구),유료,야간 미개방,무료,유료,37.56699321,126.9298522,서대문구
개봉1동노상(구),유료,야간 미개방,무료,무료,37.49700168,126.8540247,구로구
대치유수지(구),유료,야간 미개방,유료,유료,37.50582903,127.0680915,강남구
공유) 노량진2동 나블럭(구),유료,야간 미개방,무료,무료,37.512161,126.9389416,동작구
개포주공5단지북측(구),유료,야간 미개방,무료,유료,37.48851644,127.0678126,강남구
일원동맛의거리(구),유료,야간 미개방,유료,유료,37.49056799,127.085565,강남구
남대문시장자유상가앞 이륜차주차장(시),무료,야간 미개방,유료,유료,37.5612336,126.9797483,중구
남대문시장알파문구앞 이륜자동차주차장(시),무료,야간 미개방,유료,유료,37.56050484,126.9766131,중구
코오롱빌딩옆 노상공영주차장(구),유료,야간 미개방,무료,유료,37.56764706,126.978471,중구
남대문시장연세상가앞 이륜자동차주차장(시),무료,야간 미개방,유료,유료,37.55757979,126.9763902,중구
위례성길(D) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.51370486,127.1226113,송파구
위례성길(B-1) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.51586257,127.1165186,송파구
유진상가앞(구),유료,야간 미개방,무료,유료,37.59162888,126.9438217,서대문구
교통공원길(C) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.51545177,127.1003969,송파구
봉상시길(구),유료,야간 미개방,무료,무료,37.5095006,127.0802832,송파구
로데오길(A) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.49017141,127.1235056,송파구
교통공원길(A) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.51561271,127.10408,송파구
동작갯마을(구),유료,야간 미개방,무료,유료,37.49616726,126.9825229,동작구
삼성동제1공영(구),유료,야간 미개방,무료,유료,37.46393827,126.930091,관악구
테헤란로26길(구),유료,야간 미개방,유료,유료,37.49943582,127.0362147,강남구
은마아파트(구),유료,야간 미개방,유료,유료,37.49868145,127.0623745,강남구
한신동성아파트옆(구),유료,야간 미개방,무료,무료,37.64005674,127.0740637,노원구
위례성길(B-2) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.514706,127.1197416,송파구
교통공원길(B) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.51496127,127.1011622,송파구
로데오길(C) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.48959329,127.1229357,송파구
로데오길(B) 노상공영주차장(구),유료,야간 미개방,무료,무료,37.49053609,127.1247178,송파구
주공12단지상가뒤(구),유료,야간 미개방,무료,무료,37.6653163,127.0582955,노원구
논현로131길(구),유료,야간 미개방,유료,유료,37.514528,127.029968,강남구
인왕시장앞(구),유료,야간 미개방,무료,유료,37.59143188,126.9437706,서대문구
주공3단지상가주변(구),유료,야간 미개방,무료,무료,37.65305806,127.0588822,노원구
주공11단지상가뒤(구),유료,야간 미개방,무료,무료,37.66678959,127.0566345,노원구
공유) 18-25(구),유료,야간 미개방,무료,무료,37.54514,127.0646,성동구
창동역 (구)구청별관주차장(구),유료,야간 미개방,무료,무료,37.65281924,127.0496727,도봉구
노원세무서 앞 공영주차장(구),유료,야간 미개방,무료,무료,37.65354745,127.0521962,도봉구
방학동 월드상가 앞 주차장(구),유료,야간 미개방,무료,무료,37.66822116,127.0468474,도봉구
도봉권역공영차고지(시),무료,야간 미개방,유료,유료,37.69009914,127.0431044,도봉구
남부여성발전센터 공영주차장(시),유료,야간 미개방,무료,무료,37.462917,126.905718,금천구
신성시장길노상공영주차장(구),유료,야간 미개방,무료,유료,37.55470191,127.0937551,광진구
장안공원지하주차장(구),유료,야간 미개방,무료,무료,37.57739367,127.0713961,동대문구
신방화역 공영주차장(시),유료,야간 미개방,무료,무료,37.56706812,126.8175763,강서구
송림기사식당길(B) 공영주차장(구),유료,야간 미개방,무료,유료,37.53203663,127.0754811,광진구
진흥로 공영주차장(시),유료,야간 미개방,유료,유료,37.60076177,126.9195772,은평구
온수역(남) 공영주차장(시),유료,야간 미개방,무료,유료,37.49186262,126.8238694,구로구
옥수역 공영주차장(시),유료,야간 미개방,무료,유료,37.54238539,127.017243,성동구
고분다리 전통시장 공영주차장(구),유료,야간 미개방,무료,무료,37.54304932,127.1322236,강동구
돈화문로 공영주차장(시),유료,야간 미개방,무료,유료,37.56540528,126.9928311,중구
도봉로 15길 공영주차장(시),유료,야간 미개방,유료,유료,37.61684763,127.0278343,강북구
원효대교 남단 공영주차장(시),유료,야간 미개방,무료,무료,37.52232342,126.9367306,영등포구
가양라이품 공영주차장(시),유료,야간 미개방,무료,무료,37.57155732,126.8416529,강서구
신영시장 공동주차장(구),유료,야간 미개방,무료,무료,37.53302124,126.8362542,양천구
마른내길 이륜자동차주차장(구),무료,야간 미개방,유료,유료,37.56452211,127.0001398,중구
마른내로 공영주차장(시),유료,야간 미개방,유료,유료,37.56455141,127.0001539,중구
관악신사시장 공영주차장(구),유료,야간 미개방,무료,무료,37.48671865,126.9172816,관악구
중곡초교(구),유료,야간 미개방,무료,무료,37.57427209,127.0837763,중랑구
DDP동측(양쪽) 관광버스전용 주차장(시),무료,야간 미개방,유료,유료,37.56644898,127.0119162,중구
중계4동 임시공영주차장(구),유료,야간 미개방,무료,유료,37.65859344,127.0735567,노원구
장위전통시장 공영주차장(구),유료,야간 미개방,무료,무료,37.61025825,127.0498604,성북구
반포4동 주민센터 공영주차장(구),유료,야간 미개방,무료,무료,37.497486,127.0003389,서초구
양재2동주민센터 공영주차장(구),유료,야간 미개방,무료,무료,37.47065988,127.0412941,서초구
영등포구청환승주차장(구),유료,야간 미개방,무료,무료,37.52462558,126.8956473,영등포구
정릉천변 공영주차장(구),유료,야간 미개방,무료,유료,37.58449007,127.0363134,동대문구
정화여상 노상(구),유료,야간 미개방,무료,유료,37.58599793,127.0402436,동대문구
동서시장 식품 공영주차장(구),유료,야간 미개방,무료,유료,37.58222828,127.0405235,동대문구
장안보성연립노상주차장(구),유료,야간 미개방,무료,유료,37.56585542,127.0661455,동대문구
동서시장 과일채소부 공영주차장(구),유료,야간 미개방,무료,유료,37.58104276,127.040633,동대문구
답십리 부품상가 노상(구),유료,야간 미개방,무료,유료,37.56632581,127.0611469,동대문구
청계천 주변(구),유료,야간 미개방,무료,유료,37.57346241,127.0278065,동대문구
신일피혁주변(구),유료,야간 미개방,무료,유료,37.56552291,127.0683217,동대문구
삼희상가주변(구),유료,야간 미개방,무료,유료,37.56820871,127.0519592,동대문구
홍제견인보관소(구),유료,야간 미개방,무료,무료,37.59066595,126.9407292,서대문구
목사랑시장(구),유료,야간 미개방,무료,무료,37.53897937,126.8653496,양천구
석계역 앞(구),유료,야간 미개방,무료,유료,37.61572968,127.0651839,노원구
상계역 서측 주택가 공영주차장(구),유료,야간 미개방,무료,유료,37.6600464,127.0710559,노원구
서울약령시공영주차장(구),유료,야간 미개방,무료,무료,37.58066496,127.0376321,동대문구
방배1동 공영주차장(구),유료,야간 미개방,무료,무료,37.48549233,126.992476,서초구
양재근린공원 공영주차장(구),유료,야간 미개방,무료,무료,37.47158991,127.0424135,서초구
도봉2동  6공영주차장(구),유료,야간 미개방,무료,무료,37.68304002,127.0462397,도봉구
방배역 노상 공영주차장(구),유료,야간 미개방,무료,무료,37.48219912,126.9970161,서초구
밤고개로21길 공영주차장(구),유료,야간 미개방,무료,무료,37.47354638,127.1144114,강남구
이태원1동공영(구),유료,야간 미개방,무료,유료,37.5307145,126.9960142,용산구
천호3동 제2공영주차장(구),유료,야간 미개방,무료,무료,37.54075002,127.1340836,강동구
창경궁로2 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.57921259,126.9964856,종로구
APM플레이스 앞 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.56569,127.008555,중구
수송초등학교 공영주차장(구),유료,야간 미개방,유료,유료,37.63709333,127.0330094,강북구
세종대로3 관광버스 승하차 허용 구간(시),무료,야간 미개방,유료,유료,37.56339775,126.9769865,중구
토정로 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.54528799,126.9188302,마포구
모래내로 관광버스 주차허용 구간(시),무료,야간 미개방,유료,유료,37.57420139,126.9241997,서대문구
청계8가(북) 공영주차장(시),유료,야간 미개방,무료,유료,37.57049505,127.0287363,동대문구
신월3동 여울공영주차장(구),유료,야간 미개방,무료,무료,37.53504594,126.8241451,양천구
벽산 노상공영(구),유료,야간 미개방,무료,무료,37.64104053,127.0186191,강북구
어울림소공원(구),유료,야간 미개방,무료,무료,37.616729,127.035331,강북구
민속의집 공영주차장(구),유료,야간 미개방,무료,무료,37.559645,127.16858,강동구
보라매상업 공영주차장(시),유료,야간 미개방,무료,무료,37.49039184,126.923406,동작구
마포중앙도서관 공영주차장(구),유료,야간 미개방,무료,무료,37.56376056,126.9083535,마포구
신촌노외 공영주차장(구),유료,야간 미개방,무료,무료,37.553685,126.934142,마포구
신정4동 로데오길(구),유료,야간 미개방,무료,무료,37.52795893,126.8617396,양천구
새물결 노상 공영주차장(구),유료,야간 미개방,무료,무료,37.55674067,126.9249001,마포구
석촌역(구),유료,야간 미개방,무료,무료,37.5063778,127.1085174,송파구
구청사주변(구),유료,야간 미개방,유료,유료,37.654702,127.0554579,노원구
평창동 460-3(구),유료,야간 미개방,무료,무료,37.61058897,126.974806,종로구
평창동(구),유료,야간 미개방,무료,무료,37.61150895,126.9772288,종로구
구본청 부설주차장(구),유료,야간 미개방,무료,무료,37.51231037,126.9394481,동작구
곰달래로5길 노상(구),유료,야간 미개방,무료,유료,37.53403375,126.8322675,양천구
신월1동저지복개1구역(구),유료,야간 미개방,무료,유료,37.5283365,126.8386911,양천구
세종대로1 관광버스 승하차 허용 구간(시),무료,야간 미개방,유료,유료,37.56743241,126.9768678,중구
세종대로2 관광버스 승하차 허용 구간(시),무료,야간 미개방,유료,유료,37.56593287,126.9769424,중구
망원시장 노상공영주차장(구),유료,야간 미개방,무료,무료,37.55727781,126.9049623,마포구
월드컵시장 노상공영주차장(구),유료,야간 미개방,무료,무료,37.55753303,126.905434,마포구
구의2동 주택가 공영주차장(구),유료,야간 미개방,무료,무료,37.552973,127.09285,광진구
신촌노상 공영주차장(구),유료,야간 미개방,무료,무료,37.55540084,126.9350033,마포구
대왕초 공영주차장(구),유료,야간 미개방,무료,무료,37.46445115,127.1055827,강남구
영동6교밑 공영주차장(시),유료,야간 미개방,무료,무료,37.49459715,127.0710905,강남구
테헤란로69길(구),유료,야간 미개방,유료,유료,37.50648911,127.0524873,강남구
배오개길 공영주차장(시),유료,야간 미개방,무료,유료,37.56537081,126.9983166,중구
공유) 다동(구),유료,야간 미개방,무료,무료,37.56752026,126.9798938,중구
공유) 황학동(구),유료,야간 미개방,무료,무료,37.57033575,127.0214353,중구
공유) 영등포구청(구),유료,야간 미개방,무료,무료,37.52574185,126.8952003,영등포구
쌍문2동 5공영주차장(구),유료,야간 미개방,무료,무료,37.6600592,127.040885,도봉구
하나로빌딩옆(구),유료,야간 미개방,무료,유료,37.57135365,126.9854681,종로구
공유) 12-37(구),유료,야간 미개방,무료,무료,37.50627721,127.1177134,송파구
15-가600구간(구),유료,야간 미개방,유료,유료,37.530428,127.123802,강동구
공유) 12-나1100구간(구),유료,야간 미개방,무료,무료,37.53952246,127.1242564,강동구
공유) 9-88(구),유료,야간 미개방,무료,무료,37.55657228,126.9289605,마포구
공유) 공유주차장(구),유료,야간 미개방,무료,무료,37.52037467,126.8721885,양천구
언주로147길(구),유료,야간 미개방,유료,유료,,,강남구
공유) 용신동 B 98구간(구),유료,야간 미개방,무료,무료,37.57718969,127.036866,동대문구
면목천로 거주자우선주차장A(구),유료,야간 미개방,무료,무료,37.59103363,127.0855555,중랑구
면목천로 거주자우선주차장B(구),유료,야간 미개방,무료,무료,37.59004448,127.0850113,중랑구
면목천로 거주자우선주차장C(구),유료,야간 미개방,무료,무료,37.59006378,127.0850962,중랑구
중화2동 66구간A(구),유료,야간 미개방,무료,무료,37.601369,127.0741148,중랑구
중화2동 66구간B(구),유료,야간 미개방,무료,무료,37.59988513,127.0733854,중랑구
숙선옹주로 5공영(구),유료,야간 미개방,무료,무료,37.61459251,127.0803228,중랑구
면목천로 거주자우선주차장D(구),유료,야간 미개방,무료,무료,37.58964913,127.0849009,중랑구
마곡8 임시 주차장(구),유료,야간 미개방,유료,무료,37.556886,126.834794,강서구
서울식물원 제2주차장(구),유료,야간 미개방,유료,유료,37.57266119,126.8351767,강서구
공항2임시(구),무료,야간 미개방,유료,유료,37.55717755,126.8164318,강서구
양평2동청사 공영(구),유료,야간 미개방,무료,무료,37.5364693,126.8938571,영등포구
문화회관서측 노외주차장(구),유료,야간 미개방,무료,유료,37.51635934,126.8625557,양천구
신월4동 공영주차장(시),유료,야간 미개방,무료,무료,37.525643,126.837692,양천구
밝은빛 공영주차장(구),유료,야간 미개방,무료,유료,37.5154639,126.8600757,양천구
어울림주차장(구),유료,야간 미개방,무료,유료,37.5222405,126.8691397,양천구
법마을공영주차장(구),유료,야간 미개방,무료,무료,37.5216693,126.8605681,양천구
서서울주차장(구),유료,야간 미개방,무료,무료,37.528565,126.832411,양천구
능골주차장(구),유료,야간 미개방,무료,무료,37.5334549,126.8246241,양천구
벚꽃길주차장(구),유료,야간 미개방,무료,무료,37.52756848,126.8599774,양천구
한울주차장(구),유료,야간 미개방,무료,무료,37.51995355,126.8317642,양천구
구름다리주차장(구),유료,야간 미개방,무료,무료,37.52421803,126.8328852,양천구
문화회관동측(구),유료,야간 미개방,무료,유료,37.5161381,126.8629786,양천구
마을마당주차장(구),유료,야간 미개방,무료,무료,37.53040718,126.8323391,양천구
신정7동 한사랑교회 주차장(구),유료,야간 미개방,유료,유료,37.5146488,126.8603852,양천구
당곡주차장(구),유료,야간 미개방,무료,무료,37.52437054,126.8450986,양천구
누리 공영주차장(구),유료,야간 미개방,무료,유료,37.51540127,126.8627138,양천구
신우주차장(구),유료,야간 미개방,무료,무료,37.5342655,126.828501,양천구
신곡주차장(구),유료,야간 미개방,무료,무료,37.5166827,126.8409052,양천구
곰달래주차장(구),유료,야간 미개방,무료,무료,37.5295809,126.8363976,양천구
하늘 공영주차장(구),유료,야간 미개방,무료,유료,37.5154315,126.8626049,양천구
해맞이공영주차장(구),유료,야간 미개방,무료,무료,37.51967896,126.8349072,양천구
다락골주차장(구),유료,야간 미개방,무료,무료,37.5160912,126.8487839,양천구
문화회관 지하주차장(구),유료,야간 미개방,무료,유료,37.5161202,126.8630821,양천구
가로공원공영주차장(구),유료,야간 미개방,무료,무료,37.5363308,126.8322604,양천구
신정교주차장(구),무료,야간 미개방,유료,유료,37.5171996,126.8779641,양천구
둔촌역전통시장(구),무료,야간 미개방,유료,유료,37.528528,127.1336798,강동구
가산동 공영주차장(구),유료,야간 미개방,무료,무료,37.49749,126.890348,금천구
독산2동 지평식주차장4(구),유료,야간 미개방,무료,무료,37.465335,126.898323,금천구
독산2동 공영주차장(구),유료,야간 미개방,무료,무료,37.463583,126.900041,금천구
서울숲 공영주차장(구),유료,야간 미개방,무료,무료,37.541479,127.042767,성동구
거주자노외주차장(구),유료,야간 미개방,무료,무료,37.55325753,127.0684519,성동구
용답 어울림 공영주차장(구),유료,야간 미개방,무료,무료,37.56371143,127.051349,성동구
금남시장 공영주차장(구),유료,야간 미개방,무료,무료,37.54833561,127.0232602,성동구
공유) 09-06(구),유료,야간 미개방,무료,무료,37.55082911,127.0263227,성동구
